dataset_id,split,file_name,source_relative_path,view_relative_path,sha256,exact_hash_group_size,object_count,class_ids_present
mio_full_s42_v1,train,00100335.jpg,train/00100335.jpg,images/train/00100335.jpg,d1f0c92ea93f6418fa35db0bc7a9d59002a146b14b6681e6136fbe644261bc33,1,2,3
mio_full_s42_v1,train,00100336.jpg,train/00100336.jpg,images/train/00100336.jpg,6b7135c2f2068eb40f75f3566600e49a1a3e080237b11670a0983a9a74798ad1,2,2,3;8
mio_full_s42_v1,train,00100337.jpg,train/00100337.jpg,images/train/00100337.jpg,9084a822cba0e8764ef3e532c7db37c70a42785595f0e7743e6db026f990db33,2,1,8
mio_full_s42_v1,train,00100338.jpg,train/00100338.jpg,images/train/00100338.jpg,12dd63b450978ce871b5eaf764753e376be108e8e459f4cbf18a394dacb4beac,2,3,7;10
mio_full_s42_v1,train,00100339.jpg,train/00100339.jpg,images/train/00100339.jpg,082de1729ff69f37a61b73622f4863858fd91aa38a816bf992c54bbad369c525,3,2,8
mio_full_s42_v1,train,00100340.jpg,train/00100340.jpg,images/train/00100340.jpg,18a3f61b10dc5d5f1bd2c6ce582ea458764c79d08b20e5728a64e4b85a0eef57,1,1,3
mio_full_s42_v1,train,00100341.jpg,train/00100341.jpg,images/train/00100341.jpg,514ad55aaf49dff3743e10f01a9826c20e22b08d745a9cbc9dfeb05d34929444,1,3,3
mio_full_s42_v1,train,00100342.jpg,train/00100342.jpg,images/train/00100342.jpg,217be3d967b0c9d5b003318ed14875e08ff2da8b92ac9131d906dde99b1221b3,1,4,3
mio_full_s42_v1,train,00100343.jpg,train/00100343.jpg,images/train/00100343.jpg,c1fec7eb037c56d06db1a1ee308d11edd89d66b5e9a510d1e23fb7f7d7e1a71d,2,1,2
mio_full_s42_v1,train,00100344.jpg,train/00100344.jpg,images/train/00100344.jpg,ec3feff8128cee74a02c05f3f5259d3e6bb3effe8823ea3ca6d9b7a6566d1022,1,3,3
mio_full_s42_v1,train,00100345.jpg,train/00100345.jpg,images/train/00100345.jpg,81d42754d8d811f83936bd14092d15118733448b9688c7695f78073392636904,1,2,3
mio_full_s42_v1,val,00100346.jpg,train/00100346.jpg,images/val/00100346.jpg,94c621543d77c1a122ed2556f8603b918981c6ef6acc93a9b0d2d909d7f49f0f,1,8,3;5
mio_full_s42_v1,train,00100347.jpg,train/00100347.jpg,images/train/00100347.jpg,f39449975df9f8c16b894f8419d34f8e2eb2333476a7e3da573ce1aa409295af,1,3,3;8
mio_full_s42_v1,test,00100348.jpg,train/00100348.jpg,images/test/00100348.jpg,d158a4da0c2297dbb8842abe3dd6d08c2c4f6919e2b55aad5ef686576ecd655e,1,6,3;8
mio_full_s42_v1,train,00100349.jpg,train/00100349.jpg,images/train/00100349.jpg,a2d44ed0953fd057c572c1204f2a0576fba4571360a2834b4d2cc16881c3b7b0,2,4,3;8
mio_full_s42_v1,train,00100350.jpg,train/00100350.jpg,images/train/00100350.jpg,7a6a3fb8e5120ebe787163cbc83a95256e96e076e10de0caed8ec7f97bba181b,1,6,3
mio_full_s42_v1,train,00100351.jpg,train/00100351.jpg,images/train/00100351.jpg,ae8f67eb44dc06540e2720989b1dcafae6fbda0168acdf32bd33900021b9787e,2,1,8
mio_full_s42_v1,val,00100352.jpg,train/00100352.jpg,images/val/00100352.jpg,1dd079031246f9a9e1e3044d416d3d248f5bddee8bcccd3a90bb290eb18e3f0a,1,4,3
mio_full_s42_v1,test,00100353.jpg,train/00100353.jpg,images/test/00100353.jpg,9903cdf3031b43028a315cda5791b27eb9da1512ccff13c8edc7b737f9c30041,1,3,3;4
mio_full_s42_v1,val,00100354.jpg,train/00100354.jpg,images/val/00100354.jpg,e760c09a9a6d7f37bec29a90faddde9bb0dd874d91473b27efc37e741b6ec360,1,5,3;5
mio_full_s42_v1,train,00100355.jpg,train/00100355.jpg,images/train/00100355.jpg,856a79661c502aee372a0200917d1e211f344478866f3eb7029ac5aac62f3295,1,2,0;3
mio_full_s42_v1,train,00100356.jpg,train/00100356.jpg,images/train/00100356.jpg,f1557fac89e31bad5e6a7378a61092d0aa12c332f81bc20c955bfdf287f29652,1,3,3;6;8
mio_full_s42_v1,val,00100357.jpg,train/00100357.jpg,images/val/00100357.jpg,99c6a7c41f5e0f31f886b7635278c10e451dc7a23d2ccb07d4b17d5dd9901569,1,2,0;5
mio_full_s42_v1,test,00100358.jpg,train/00100358.jpg,images/test/00100358.jpg,236d24bb90aa1af9b15f793bf8168e8cc01414ee500fc385c73800088782a576,1,2,3
mio_full_s42_v1,train,00100359.jpg,train/00100359.jpg,images/train/00100359.jpg,cf5602dd96b5f6a549b1273efeb703a090525969e8eb1b616379cd3465f1c6cf,2,2,3
mio_full_s42_v1,train,00100360.jpg,train/00100360.jpg,images/train/00100360.jpg,31fd998b66a814298e4d14b837071c3769ce154606416857eeb7cc228a353df6,1,5,3;5;8
mio_full_s42_v1,val,00100361.jpg,train/00100361.jpg,images/val/00100361.jpg,f3490d89051b36883e32de33b59394fefb3b8bfcbe9828153a17cf78a31284c2,1,3,3
mio_full_s42_v1,train,00100362.jpg,train/00100362.jpg,images/train/00100362.jpg,72e96f8957c90896281890aea86c1441ee908046ae426ad9227c58fcf1d11394,1,2,3
mio_full_s42_v1,train,00100363.jpg,train/00100363.jpg,images/train/00100363.jpg,5b7a0456d25cde341cef3db0a88c35a8bddf10999961304b59f5a281bb02d117,2,1,8
mio_full_s42_v1,val,00100364.jpg,train/00100364.jpg,images/val/00100364.jpg,e2e7ed42ad30413889f26b2647fcd6cd96dd3c2a3ad97721afecb622849c90df,1,1,8
mio_full_s42_v1,train,00100365.jpg,train/00100365.jpg,images/train/00100365.jpg,637b90fc7716486293e3ce5dd61ababb4600f9d2e1a43585267d34f1952f50ca,1,1,3
mio_full_s42_v1,train,00100366.jpg,train/00100366.jpg,images/train/00100366.jpg,7dce2fa59bc06f374949c00bb8c47d57a5e5183595f72968d5ba1b5955541339,1,3,2;3;10
mio_full_s42_v1,train,00100367.jpg,train/00100367.jpg,images/train/00100367.jpg,7eab2699502936e221dddbb1d72de6ebb4eb8d900330c589e38899f85b3470ec,1,2,3;8
mio_full_s42_v1,train,00100368.jpg,train/00100368.jpg,images/train/00100368.jpg,7e1d0480b565875533551302760b8a55aa47f425d93232b34d85d429d1b20ede,1,3,3
mio_full_s42_v1,train,00100369.jpg,train/00100369.jpg,images/train/00100369.jpg,077ff06e1fb6b945afa3633a8632239525176ef38c7fad53ea8c1aaf7026ec11,1,11,2;3;5;9
mio_full_s42_v1,train,00100370.jpg,train/00100370.jpg,images/train/00100370.jpg,72a4b905dbf31e09a1934a1e3321d8afca2d994e72fc57409b9b8e5b3fad63c5,1,7,3;5;8;9
mio_full_s42_v1,train,00100371.jpg,train/00100371.jpg,images/train/00100371.jpg,5dd9314520fd4ffc1ce3a1369d607cae2841c2e8e84873cf3d0b637ce0094fc6,1,24,2;3;8;10
mio_full_s42_v1,val,00100372.jpg,train/00100372.jpg,images/val/00100372.jpg,d66418ab4320d797d44df411841a40c8b9e18f9be558ec2d13341e7349425b6d,1,7,3;8
mio_full_s42_v1,train,00100373.jpg,train/00100373.jpg,images/train/00100373.jpg,4f96c295594e5cbbfd07d153fada7861f3ddbc3a703f9c4cfdc9484a4783d849,1,12,2;3;5;10
mio_full_s42_v1,train,00100374.jpg,train/00100374.jpg,images/train/00100374.jpg,e46892259c5902d5c2c14fa6defd2884de98716859ba29139664859e7dfae80d,1,2,3
mio_full_s42_v1,train,00100375.jpg,train/00100375.jpg,images/train/00100375.jpg,a8d179be1bc0b24068454f215f8f93059482d1bbf37af84721d33f01381523bc,1,1,8
mio_full_s42_v1,train,00100376.jpg,train/00100376.jpg,images/train/00100376.jpg,6b95cf2ed50cb976734c8c8dbdcf0bde4b1afbf430520ea4a9a91095115bb1bc,1,1,3
mio_full_s42_v1,test,00100377.jpg,train/00100377.jpg,images/test/00100377.jpg,7f9e91bfb5725b29d6e7c106793c42dbffac81f35acfe66d74d35c0483a57a4f,1,10,3;8
mio_full_s42_v1,train,00100378.jpg,train/00100378.jpg,images/train/00100378.jpg,3a4c6e82851ec59f0af3a7bb42c78ad95c5df9d1a2af3fdf7c11e0b6355083a3,1,1,3
mio_full_s42_v1,train,00100379.jpg,train/00100379.jpg,images/train/00100379.jpg,4b8f24d962aaa6248a0516793199cf480dd4d4b87417e44db80347fce8aaa2c6,1,4,3;8
mio_full_s42_v1,train,00100380.jpg,train/00100380.jpg,images/train/00100380.jpg,02200d037ab6872cb2f7b9ada9fd19823c8d59e148c33b8e5aa193f4d3a45576,1,2,3
mio_full_s42_v1,val,00100381.jpg,train/00100381.jpg,images/val/00100381.jpg,6d233ca2ff1c581a2eaa7f22dd1d1def590822040debcd2d9efb67c8acdd4052,1,3,3;7
mio_full_s42_v1,train,00100382.jpg,train/00100382.jpg,images/train/00100382.jpg,9d63e6b3b7674702f4098f839944e73bbf99a919496e7cd86b13001e385314fa,1,3,3;9
mio_full_s42_v1,train,00100383.jpg,train/00100383.jpg,images/train/00100383.jpg,458ebda34682f7b64e751674607377230d4077eb69cd657e30bbb70d28cc496d,1,5,3
mio_full_s42_v1,train,00100384.jpg,train/00100384.jpg,images/train/00100384.jpg,ac598973f655ba9e65b20677c06b94ecbd77d92e817f464bde2e6dc5a158d576,1,2,5;10
mio_full_s42_v1,test,00100385.jpg,train/00100385.jpg,images/test/00100385.jpg,997a49f246142c1ab26f52a9e38c81c8727b91972a66995a8a18eee683ddda6b,1,9,3
mio_full_s42_v1,train,00100386.jpg,train/00100386.jpg,images/train/00100386.jpg,04dc50846e8a5a7352e972242dbb26bcb809f18964f544fa15efe4f0fa12fa82,1,2,3;8
mio_full_s42_v1,val,00100387.jpg,train/00100387.jpg,images/val/00100387.jpg,fc024369acc36544762e4013a21e8a1761ccc9e960ddb9471afc054217b690c2,1,4,3;5
mio_full_s42_v1,train,00100388.jpg,train/00100388.jpg,images/train/00100388.jpg,7732b5155198aeb925165c341d045b9f755543cd132e89e60e5e6827f4646d54,1,10,3
mio_full_s42_v1,train,00100389.jpg,train/00100389.jpg,images/train/00100389.jpg,47d39a4929919bd72c49b970b2445feefa5fcf81bd9c19b9d7366bcbdb475c87,1,2,2;10
mio_full_s42_v1,train,00100390.jpg,train/00100390.jpg,images/train/00100390.jpg,ed03df25db35ceec9beec7bdf091b1783dbc9c496abb2a4b32efe58ddf718dbd,3,1,8
mio_full_s42_v1,train,00100391.jpg,train/00100391.jpg,images/train/00100391.jpg,17beacd839a3286f745248634fe7a569e33ca65bd14a6a3a978367d84c5a4d41,1,5,3
mio_full_s42_v1,train,00100392.jpg,train/00100392.jpg,images/train/00100392.jpg,0ca432ee880be4070ccdee9b0514d7e01525cf9b5752c34f9b9b2e894e0d8333,1,1,3
mio_full_s42_v1,train,00100393.jpg,train/00100393.jpg,images/train/00100393.jpg,677d95073a2fadfd866f81e6f6f89daa2b587fc3113f260e3e83d6f588b86508,1,3,3
mio_full_s42_v1,train,00100394.jpg,train/00100394.jpg,images/train/00100394.jpg,20ea76544753d7eb520a747332adaec996330b94ac92807ebb74ef5acc8ebe7b,1,6,0;3;5;8
mio_full_s42_v1,train,00100396.jpg,train/00100396.jpg,images/train/00100396.jpg,73d32bb62b6bc706c7a3ea9b2717fbe34191c77fc8ae80b1e1e39aeb7bbad9b7,2,7,3;5;8
mio_full_s42_v1,val,00100397.jpg,train/00100397.jpg,images/val/00100397.jpg,0281948d15cf64fd73354b1a5979028d58b86eb1c112d993a5ab6a0d9cca83d6,1,2,3
mio_full_s42_v1,train,00100398.jpg,train/00100398.jpg,images/train/00100398.jpg,6257df832b5ef16edea7d6566427f7bd5b3b1a1ab174c9ea3b0bcc74db1c5d43,1,3,3
mio_full_s42_v1,train,00100399.jpg,train/00100399.jpg,images/train/00100399.jpg,0f6e156db11c9642ec7b606374f0898f342f3873ebf79b80e0c4f2b93f4518ff,1,2,3
mio_full_s42_v1,train,00100400.jpg,train/00100400.jpg,images/train/00100400.jpg,8d91a0a5808769b875c1d2c87593f8fd4f17209eafa3dd504e623ee61f18bcec,1,1,3
mio_full_s42_v1,train,00100401.jpg,train/00100401.jpg,images/train/00100401.jpg,9874de319d2daeaa2e4da57334caf8b3b1f8532d650976c342e054a91a2ffd10,1,4,3;5
mio_full_s42_v1,train,00100402.jpg,train/00100402.jpg,images/train/00100402.jpg,c0ac4b50697452129e4d53da2fc0e17f4287c09e853f7fb369f5a6cbd4251f46,1,2,2
mio_full_s42_v1,train,00100403.jpg,train/00100403.jpg,images/train/00100403.jpg,1469808927d87f28003fde2dbac464e255a6be526561803417d9565c1693f650,1,2,3
mio_full_s42_v1,train,00100404.jpg,train/00100404.jpg,images/train/00100404.jpg,20c1f19481f8b22a234d2a4369648f3834faa0b1fea64177a12e20a82be1e103,1,6,3;6;9
mio_full_s42_v1,train,00100405.jpg,train/00100405.jpg,images/train/00100405.jpg,ebff515ad6e74273e9635af0006450bd8adbcb8bb5d07c4c5bee6631b65b5394,1,4,3
mio_full_s42_v1,train,00100406.jpg,train/00100406.jpg,images/train/00100406.jpg,df03c9f1b680923fe61e2534d0087d206e9e1630c6231a2f340290becb8f7196,1,8,3;5;9
mio_full_s42_v1,train,00100407.jpg,train/00100407.jpg,images/train/00100407.jpg,254008499fa93256804d2c2b9754f0273f40ae991d76a9f20c9e3fcadfd53362,1,19,3
mio_full_s42_v1,train,00100408.jpg,train/00100408.jpg,images/train/00100408.jpg,7636309f6f6fd89749043ef905858ec9a1c7cb08ea3f56ccbcbda77f8eae8368,1,4,2;5;9
mio_full_s42_v1,train,00100409.jpg,train/00100409.jpg,images/train/00100409.jpg,6c004f512e3cd53a47763d96d550725d1739f5c7bd0b92b8555baa2e769242a2,1,6,3
mio_full_s42_v1,train,00100410.jpg,train/00100410.jpg,images/train/00100410.jpg,e274ef459b30bd392504093541e0e7a3a0fef83c3275650e8eaceb3a9d8452b0,1,1,3
mio_full_s42_v1,train,00100411.jpg,train/00100411.jpg,images/train/00100411.jpg,85480561be7d548863e85fd9f0f364e8a8a1ac51c0f15eba66a65e54fafc8db9,1,7,3;8;10
mio_full_s42_v1,train,00100412.jpg,train/00100412.jpg,images/train/00100412.jpg,4e0ca62a75da02caeba45f61e8c6674c2b69648ca1ec143d5e7e63cbda03e717,2,1,8
mio_full_s42_v1,train,00100413.jpg,train/00100413.jpg,images/train/00100413.jpg,2cf7af6d7bfba6501bcd9ff998bb4c795a1dbc5e31419daca6d6222772aa86ea,2,6,3;7;8;10
mio_full_s42_v1,train,00100414.jpg,train/00100414.jpg,images/train/00100414.jpg,f29a10197c35db377737a0c75ec45dde36fecfb7416ae1dd300c7be8fd2b620e,1,15,3;4
mio_full_s42_v1,train,00100415.jpg,train/00100415.jpg,images/train/00100415.jpg,06c6ee928fab6bfdaefac575cb33a43bcd02ca2aa8cc98f95825a4a6d8ae79a9,1,4,3;8
mio_full_s42_v1,train,00100416.jpg,train/00100416.jpg,images/train/00100416.jpg,19f069a4390a362d87aee55274a7f71fb44221d52e83b91d796b109e7480b1e4,1,7,2;3;5
mio_full_s42_v1,train,00100417.jpg,train/00100417.jpg,images/train/00100417.jpg,1167c69d4ec364f81aa26251c3b81aa26f8a71ed1d139a71fc3fe6f447ddc6c3,1,1,3
mio_full_s42_v1,test,00100418.jpg,train/00100418.jpg,images/test/00100418.jpg,f6fa72cb7029621449ee7be6ba195ed6f0ffdb03a3e1caa20a640c2667c78a2b,1,1,0
mio_full_s42_v1,train,00100419.jpg,train/00100419.jpg,images/train/00100419.jpg,d9f7852ba4b2f3df199737b49976e365b073b80447817e91423b7c67f5b2753b,1,4,3;10
mio_full_s42_v1,train,00100420.jpg,train/00100420.jpg,images/train/00100420.jpg,bf80d61516af352ec7e7923e0b2f480c805f46578c0b822c04755713361259bf,1,5,3;8;10
mio_full_s42_v1,train,00100421.jpg,train/00100421.jpg,images/train/00100421.jpg,eb0811bc63bbadae4a22e592f031aa69eab855167494dcaa4b23f66c7cbc2770,2,7,3;8
mio_full_s42_v1,train,00100422.jpg,train/00100422.jpg,images/train/00100422.jpg,578d28e161ac8b14684d3271e63aac6ac71e9cdbb5535bc2289970f48b9ab41f,1,6,0;3;5
mio_full_s42_v1,train,00100423.jpg,train/00100423.jpg,images/train/00100423.jpg,1c938b3666fe603fb2d9d1935f8518101430f0041dc7f34dfa232a5089aa27ef,1,1,3
mio_full_s42_v1,train,00100424.jpg,train/00100424.jpg,images/train/00100424.jpg,e488f0dbadb3f4ac9d95b7fb08bb0647b3a192f31e1bc79f4cc7fe9b343ee276,2,5,3;5;8
mio_full_s42_v1,val,00100425.jpg,train/00100425.jpg,images/val/00100425.jpg,c718e6ef9602feb357700e68310c713e2ca94340eee0865bf1afb3d6f2d058c5,1,5,3;5
mio_full_s42_v1,val,00100426.jpg,train/00100426.jpg,images/val/00100426.jpg,808b2aed88055c01d6864307b627aa9d48f9822d1431f559ab2f01588cf45ece,1,5,3;8
mio_full_s42_v1,train,00100427.jpg,train/00100427.jpg,images/train/00100427.jpg,b8cb7854e7308e06fc178038cbe8cde882ccb81cf88babb894b43feb7e40116a,1,1,3
mio_full_s42_v1,train,00100428.jpg,train/00100428.jpg,images/train/00100428.jpg,820cff5a6f671e24c396a72569eee282695d31280c739df16bca9a503b56d317,1,2,3
mio_full_s42_v1,train,00100429.jpg,train/00100429.jpg,images/train/00100429.jpg,9d0787ff0f825c9331715458a477ccdd91a74363ed9bf334fdf4c51c66299227,2,2,3;8
mio_full_s42_v1,train,00100430.jpg,train/00100430.jpg,images/train/00100430.jpg,762ba317d210eb01989eb7b143aa3c7f9a739cb9fb876bb931df5a10171cbc03,1,3,1;3;5
mio_full_s42_v1,val,00100431.jpg,train/00100431.jpg,images/val/00100431.jpg,a9f757bb3d9fe67aa2e3e5ed50e0b35ac1d5a867418d15aa7c59d0d2c1b9a608,1,4,3;5
mio_full_s42_v1,train,00100432.jpg,train/00100432.jpg,images/train/00100432.jpg,305359801e779d8627ed00cecf078c4496e31894dfbb305be214024ac9f7773b,3,1,8
mio_full_s42_v1,val,00100433.jpg,train/00100433.jpg,images/val/00100433.jpg,9710465e690ddb11ae06366d02c48f95fb9b0862cbf7441b18babb8544487b2c,1,2,0;9
mio_full_s42_v1,train,00100434.jpg,train/00100434.jpg,images/train/00100434.jpg,bbac7ee9ba6117c694d95613fe66b5b1d37dc60fb384d6bae494ee5b1ce5d865,2,1,0
mio_full_s42_v1,train,00100435.jpg,train/00100435.jpg,images/train/00100435.jpg,444d0cc950cd096a98d800463890e992a1b971b5ffa3c0c8977e326f0be1a847,1,6,0;3;8
mio_full_s42_v1,train,00100436.jpg,train/00100436.jpg,images/train/00100436.jpg,fc6968c9b0d4f9b0b29addedd200332274b3f658e421090d60bf0bf050e94e55,1,1,3
mio_full_s42_v1,val,00100437.jpg,train/00100437.jpg,images/val/00100437.jpg,cf480a0423609a5ac34f1fd4bc8fe9077863258e5c156b804ffe13f3fdd2fb6d,1,1,3
mio_full_s42_v1,train,00100438.jpg,train/00100438.jpg,images/train/00100438.jpg,87935d47122f6286dca213ed35f2874f7455b72f9dc66f32da24490a8de4afb7,3,3,2;8
mio_full_s42_v1,train,00100439.jpg,train/00100439.jpg,images/train/00100439.jpg,7df6224d19ec10355d877444b0df873fb29f29d5a676a1407a25645a9406d805,1,1,3
mio_full_s42_v1,train,00100440.jpg,train/00100440.jpg,images/train/00100440.jpg,7d676c9995318b0321fd066702b7ad6d01159f330162940ca655e03ac0ffeb13,1,3,3;5
mio_full_s42_v1,train,00100441.jpg,train/00100441.jpg,images/train/00100441.jpg,68b3fed26ef6f07d52e60b92c1cc2a113e25bac4e82a21f8fe690e858f320ec5,1,1,3
mio_full_s42_v1,train,00100442.jpg,train/00100442.jpg,images/train/00100442.jpg,72781794796e5ae213ad7d33561657e57c4cbd455ddc5a46979949df41f91211,2,3,3;9
mio_full_s42_v1,val,00100443.jpg,train/00100443.jpg,images/val/00100443.jpg,2c47c11e49b358699a1b4c5f6898411b81126623fe8ed3386cca0ad937f03782,1,3,3
mio_full_s42_v1,train,00100444.jpg,train/00100444.jpg,images/train/00100444.jpg,47f5ec7ad65f00dcb30e277f7ab8674c03de21e620959d2a8f97aa359b081296,1,3,3
mio_full_s42_v1,train,00100445.jpg,train/00100445.jpg,images/train/00100445.jpg,f0795d3bffadf61ddbe57e2f01bc3ca787be33b962fc64f4272b41cd5c637e68,1,2,3;8
mio_full_s42_v1,train,00100446.jpg,train/00100446.jpg,images/train/00100446.jpg,d0623747abd7535d32246188a802bb448b2749ad55b8d9ad83e0d66e54bb3832,1,1,3
mio_full_s42_v1,train,00100447.jpg,train/00100447.jpg,images/train/00100447.jpg,d2f7f4b0f08b77fefb6f95f8e04f44579896bc8915b62c6b74717dafbe93a965,3,6,3;5;8
mio_full_s42_v1,train,00100448.jpg,train/00100448.jpg,images/train/00100448.jpg,56de45b011dd5504685993ce63dcc539b58cfc9f7c64b27a31c128c6c5e7f0c6,1,6,3;8
mio_full_s42_v1,train,00100449.jpg,train/00100449.jpg,images/train/00100449.jpg,c780b16b3422b9c8b794e5be384b2ef53f96bd860172ebe1826cbfbff3de9654,1,7,3;5;9
mio_full_s42_v1,train,00100450.jpg,train/00100450.jpg,images/train/00100450.jpg,064052540bf6d537bc9afacfe2e0d3cf9c6ae6700caac8334a48a961b8e977cc,1,7,3;8;9;10
mio_full_s42_v1,train,00100451.jpg,train/00100451.jpg,images/train/00100451.jpg,e85f4d0a750106478f7c984dcf683bbb84ead7a54c15e18d304e7bdcf799e632,1,3,1;3
mio_full_s42_v1,train,00100452.jpg,train/00100452.jpg,images/train/00100452.jpg,eeb425e0d7cf9ea47d4c9803f34170876131ca5b12103f911bbdf63bbd148bfa,1,2,0;5
mio_full_s42_v1,train,00100453.jpg,train/00100453.jpg,images/train/00100453.jpg,f6e4d07aa24ac7202b7ab5f7c21800afd19eb290773e3039bfbd8b0705007fd0,1,4,2;3;6
mio_full_s42_v1,train,00100454.jpg,train/00100454.jpg,images/train/00100454.jpg,3f1ccd8bcd7a302b2b3ab2fb8b14e1db7aeaaff951369a98a66fb31e25c12804,1,2,2;3
mio_full_s42_v1,train,00100455.jpg,train/00100455.jpg,images/train/00100455.jpg,277b4184d8b486c6113c6d244e9d673504a499956f58aa02ba59962118684889,1,1,3
mio_full_s42_v1,train,00100456.jpg,train/00100456.jpg,images/train/00100456.jpg,84e11e609c612adc5cb840eed0dc464981fdf53f00ab6a96ef30a5612f9108c5,1,2,3
mio_full_s42_v1,train,00100457.jpg,train/00100457.jpg,images/train/00100457.jpg,e16c17a73e9832fde53b8e43ff6ff9342fce1c50141854d45d75cec410903686,1,2,3
mio_full_s42_v1,train,00100458.jpg,train/00100458.jpg,images/train/00100458.jpg,b15056145f06a204dfe8f03d4b07a5e31b134105f87aae1e8de4f93df70151aa,1,3,3
mio_full_s42_v1,train,00100459.jpg,train/00100459.jpg,images/train/00100459.jpg,7387896597516e10b58703bffac402548aa6f3d1b0db8ec414204cf0f7c90c14,1,11,3
mio_full_s42_v1,train,00100460.jpg,train/00100460.jpg,images/train/00100460.jpg,9a94c8e99fb82c9d5d02fc3d90a3dc5491c3a82f3b3c8273194522651e841367,1,1,3
mio_full_s42_v1,train,00100461.jpg,train/00100461.jpg,images/train/00100461.jpg,d5e6656ae0b59cc2d9adad7f3664db7ce80d890313467f33b6075954d90f7b18,1,4,3;7
mio_full_s42_v1,train,00100462.jpg,train/00100462.jpg,images/train/00100462.jpg,0737a5e38fdef8f979657b6f01395e30caa7b52b424b3328d29cb20826357184,1,1,3
mio_full_s42_v1,val,00100463.jpg,train/00100463.jpg,images/val/00100463.jpg,46a9517d5b9328c21e4669aacfb6cfb0fb5b5f9428471a180967dd3931c02a24,1,1,3
mio_full_s42_v1,train,00100464.jpg,train/00100464.jpg,images/train/00100464.jpg,a81c893232ac5d554eb8db301ea35d33671069d49926ae82965de122d5a028ba,1,6,3
mio_full_s42_v1,train,00100465.jpg,train/00100465.jpg,images/train/00100465.jpg,0edb8d8c6abdf8c502a32c51450ddddf8cbd230539972752c6b909db8b3feb56,1,6,3
mio_full_s42_v1,train,00100466.jpg,train/00100466.jpg,images/train/00100466.jpg,ab62a19c6eeb1e36b3f5436e2bade1d47268f6be771700ae4bda0843b512bb53,2,3,3;8
mio_full_s42_v1,train,00100467.jpg,train/00100467.jpg,images/train/00100467.jpg,8355136db6907202939b59d378c629cd0f9bb79f43b8233e615490ed98052611,1,3,0;3;5
mio_full_s42_v1,test,00100468.jpg,train/00100468.jpg,images/test/00100468.jpg,81e6ac211444167d8bbcbf5c7c4138945997baa31d0ca7b010b953adb8012c1f,1,5,3;8
mio_full_s42_v1,train,00100469.jpg,train/00100469.jpg,images/train/00100469.jpg,e8a890ee5b4c92cc0a752702e457df6eca72e02b3901f7f2bfd88b615237628d,2,3,0;3
mio_full_s42_v1,train,00100470.jpg,train/00100470.jpg,images/train/00100470.jpg,135fa8991605c30f623dcb5eb867d8a8d68053c7bfba15d18a4f67e0602f97c8,1,3,3;8
mio_full_s42_v1,test,00100471.jpg,train/00100471.jpg,images/test/00100471.jpg,e132138127303c9c9ccdcce8fe8d39ec4f1d54551a201634b0e7eb2986cd0512,1,1,3
mio_full_s42_v1,test,00100472.jpg,train/00100472.jpg,images/test/00100472.jpg,55c03ff12d5fc24d9842740be4aa9d8c53b6cdaf3b8347034fc7f02ee4daf8e8,1,2,3;6
mio_full_s42_v1,train,00100473.jpg,train/00100473.jpg,images/train/00100473.jpg,ce7677df57a61b5b174002477d0c9e4411445ffc1503a302a44e9a9abc4146dc,1,3,3
mio_full_s42_v1,val,00100474.jpg,train/00100474.jpg,images/val/00100474.jpg,02d44d9a411d6570cf34baaf7e37ef8942eebe8398bd58719d03b3b52f99811d,1,2,3
mio_full_s42_v1,train,00100475.jpg,train/00100475.jpg,images/train/00100475.jpg,5c441687d7cc3920d1f23ecdce86bbc76de03e314700e2f238fff52976b2cc65,1,2,3
mio_full_s42_v1,train,00100476.jpg,train/00100476.jpg,images/train/00100476.jpg,be28a0f333e8dfc05e65cc573b304278dfd1b8d01ed2fe3531f69fd1c4bc4ddd,1,7,3;8
mio_full_s42_v1,train,00100477.jpg,train/00100477.jpg,images/train/00100477.jpg,0c0009bb77e5afade1f0a7549f268ab3d220e9a1c6fd75eb1c66e8e987668364,1,2,3;8
mio_full_s42_v1,train,00100478.jpg,train/00100478.jpg,images/train/00100478.jpg,0a6b0178b40ba27f7bf1a053bd65b00372f220ddfaeb739ae9fcb9d508a4c540,1,6,3
mio_full_s42_v1,val,00100479.jpg,train/00100479.jpg,images/val/00100479.jpg,5f500e43a8787d21d0bd88fd5035a924c36b26f4f21dc9a44defecd2a946288f,1,1,0
mio_full_s42_v1,train,00100480.jpg,train/00100480.jpg,images/train/00100480.jpg,3195bdebeccdb4520e8109fa5fbb3555857761a3f9c20eec0622af60fcba9f06,2,2,5;8
mio_full_s42_v1,train,00100481.jpg,train/00100481.jpg,images/train/00100481.jpg,9eaa79524ecf7ec69109b84d30593d8de162529fe8d095b6cbe9a9da1c6767d5,1,7,3;8
mio_full_s42_v1,train,00100482.jpg,train/00100482.jpg,images/train/00100482.jpg,ab870dde84512e8702f5656da2c68a3bae0f8188dbb23a9924040bd48ad4eedc,1,2,3;8
mio_full_s42_v1,train,00100483.jpg,train/00100483.jpg,images/train/00100483.jpg,9467183832eaef47c0a8e201fbf69aaede8c1858da26f34c142f416959f2cd94,1,1,3
mio_full_s42_v1,train,00100484.jpg,train/00100484.jpg,images/train/00100484.jpg,01b21a281dc62b8fcdb8994892dd7fe0a145a8cd9abab363741372a0aab7d4cf,1,2,3
