split,file_name,primary_class,object_count
val,00031726.jpg,car,2
val,00073043.jpg,motorized_vehicle,1
val,00102206.jpg,motorized_vehicle,2
val,00015671.jpg,pickup_truck,1
val,00035801.jpg,motorized_vehicle,1
val,00017963.jpg,pickup_truck,5
val,00067897.jpg,pickup_truck,3
val,00046611.jpg,car,1
val,00076408.jpg,car,4
val,00018008.jpg,car,2
val,00072274.jpg,car,2
val,00040783.jpg,car,3
val,00032462.jpg,pickup_truck,1
val,00020913.jpg,car,1
val,00067059.jpg,pickup_truck,3
val,00045270.jpg,pickup_truck,1
val,00028053.jpg,car,6
val,00034346.jpg,car,7
val,00079845.jpg,car,3
val,00101543.jpg,bus,2
val,00060619.jpg,car,8
val,00017742.jpg,car,1
val,00061800.jpg,car,7
val,00097630.jpg,car,7
val,00066418.jpg,car,4
val,00048320.jpg,car,1
val,00053574.jpg,pickup_truck,1
val,00104289.jpg,pickup_truck,1
val,00082530.jpg,car,9
val,00036604.jpg,car,2
val,00033128.jpg,bus,2
val,00010976.jpg,car,4
val,00002058.jpg,car,3
val,00104791.jpg,pickup_truck,2
val,00099482.jpg,pickup_truck,1
val,00054816.jpg,car,3
val,00097423.jpg,car,3
val,00108977.jpg,car,6
val,00028494.jpg,car,1
val,00102872.jpg,car,3
val,00108241.jpg,car,3
val,00046277.jpg,car,3
val,00067976.jpg,car,1
val,00067069.jpg,car,1
val,00007891.jpg,car,6
val,00068992.jpg,pickup_truck,1
val,00091254.jpg,motorized_vehicle,2
val,00048828.jpg,pickup_truck,10
val,00049451.jpg,car,2
val,00020879.jpg,car,19
val,00021190.jpg,articulated_truck,1
val,00063269.jpg,car,8
val,00060775.jpg,car,1
val,00044294.jpg,car,4
val,00104733.jpg,car,1
val,00021499.jpg,car,3
val,00030609.jpg,car,2
val,00084184.jpg,car,5
val,00031959.jpg,car,1
val,00082534.jpg,car,3
val,00001506.jpg,car,1
val,00051937.jpg,car,1
val,00075948.jpg,car,3
val,00084476.jpg,car,1
val,00078155.jpg,car,3
val,00088427.jpg,car,4
val,00109355.jpg,pickup_truck,1
val,00094047.jpg,car,2
val,00104630.jpg,pickup_truck,2
val,00089331.jpg,car,6
val,00052083.jpg,car,1
val,00070387.jpg,motorcycle,1
val,00101692.jpg,pickup_truck,1
val,00107779.jpg,pedestrian,4
val,00036175.jpg,single_unit_truck,2
val,00090117.jpg,car,1
val,00088823.jpg,car,2
val,00094782.jpg,single_unit_truck,2
val,00019277.jpg,pickup_truck,3
val,00039755.jpg,car,4
val,00028102.jpg,car,4
val,00100673.jpg,car,4
val,00083581.jpg,pickup_truck,4
val,00032243.jpg,car,5
val,00026261.jpg,car,3
val,00091787.jpg,car,3
val,00104322.jpg,car,2
val,00001685.jpg,pickup_truck,2
val,00034426.jpg,car,1
val,00087960.jpg,car,1
val,00010348.jpg,car,4
val,00042869.jpg,pickup_truck,2
val,00024479.jpg,pickup_truck,1
val,00061921.jpg,car,6
val,00039195.jpg,car,7
val,00056324.jpg,motorized_vehicle,5
val,00018522.jpg,car,2
val,00005635.jpg,car,1
val,00012442.jpg,car,2
val,00075138.jpg,pickup_truck,3
val,00026733.jpg,car,4
val,00019582.jpg,car,4
val,00101965.jpg,car,2
val,00022470.jpg,car,6
val,00079414.jpg,pickup_truck,3
val,00092341.jpg,car,9
val,00014490.jpg,car,6
val,00046355.jpg,car,1
val,00053892.jpg,car,4
val,00080435.jpg,single_unit_truck,1
val,00069190.jpg,motorized_vehicle,2
val,00073776.jpg,car,14
val,00100255.jpg,pickup_truck,3
val,00071988.jpg,car,14
val,00070537.jpg,pickup_truck,5
val,00059097.jpg,car,3
val,00045742.jpg,car,5
val,00091879.jpg,car,3
val,00006515.jpg,car,4
val,00042078.jpg,car,5
val,00054633.jpg,car,5
val,00087681.jpg,pickup_truck,7
val,00041864.jpg,pickup_truck,1
val,00027280.jpg,car,1
val,00027440.jpg,car,7
val,00027353.jpg,car,2
val,00006346.jpg,car,4
val,00039933.jpg,motorized_vehicle,1
val,00062924.jpg,car,1
val,00012404.jpg,car,1
val,00070224.jpg,bus,1
val,00071844.jpg,car,3
val,00093808.jpg,car,1
val,00087874.jpg,car,1
val,00108369.jpg,car,1
val,00054570.jpg,pedestrian,17
val,00089438.jpg,bus,2
val,00091113.jpg,car,1
val,00063510.jpg,car,2
val,00055803.jpg,bus,1
val,00087410.jpg,car,2
val,00001332.jpg,car,3
val,00049565.jpg,bus,2
val,00104440.jpg,car,1
val,00081576.jpg,car,6
val,00046353.jpg,car,4
val,00001832.jpg,motorized_vehicle,2
val,00074552.jpg,car,21
val,00007820.jpg,car,3
val,00014978.jpg,pickup_truck,3
val,00098217.jpg,car,1
val,00058853.jpg,car,4
val,00071761.jpg,articulated_truck,1
val,00030895.jpg,car,1
val,00075810.jpg,car,1
val,00033013.jpg,pickup_truck,3
val,00044890.jpg,bus,3
val,00071930.jpg,car,2
val,00095677.jpg,pickup_truck,3
val,00021872.jpg,car,1
val,00059430.jpg,car,6
val,00094686.jpg,car,1
val,00084185.jpg,pickup_truck,2
val,00099486.jpg,car,1
val,00077656.jpg,car,2
val,00024946.jpg,car,5
val,00047104.jpg,car,4
val,00049896.jpg,car,1
val,00018308.jpg,single_unit_truck,1
val,00046741.jpg,car,1
val,00104346.jpg,car,2
val,00005993.jpg,car,3
val,00100018.jpg,pickup_truck,1
val,00072685.jpg,car,5
val,00047414.jpg,car,3
val,00093186.jpg,car,3
val,00101119.jpg,car,1
val,00034171.jpg,car,2
val,00091045.jpg,car,2
val,00016304.jpg,car,1
val,00062713.jpg,pickup_truck,1
val,00098061.jpg,car,1
val,00083869.jpg,car,5
val,00109595.jpg,car,15
val,00079464.jpg,bus,1
val,00081690.jpg,car,3
val,00102047.jpg,car,1
val,00012914.jpg,pickup_truck,1
val,00056216.jpg,car,3
val,00072741.jpg,articulated_truck,5
val,00016658.jpg,car,1
val,00095157.jpg,car,4
val,00038513.jpg,pickup_truck,1
val,00099314.jpg,pickup_truck,5
val,00079809.jpg,motorized_vehicle,2
val,00074808.jpg,car,7
val,00034194.jpg,car,1
val,00040006.jpg,car,1
val,00005129.jpg,pickup_truck,2
val,00053987.jpg,pedestrian,4
val,00056912.jpg,car,6
val,00022457.jpg,pickup_truck,1
val,00089607.jpg,car,2
val,00046451.jpg,motorized_vehicle,2
val,00085487.jpg,pickup_truck,1
val,00044770.jpg,motorized_vehicle,2
val,00006254.jpg,car,1
val,00068965.jpg,work_van,2
val,00068435.jpg,car,15
val,00042154.jpg,car,1
val,00026829.jpg,pickup_truck,1
val,00016388.jpg,car,1
val,00057398.jpg,car,5
val,00098526.jpg,pickup_truck,2
val,00022426.jpg,car,1
val,00034164.jpg,car,15
val,00035548.jpg,car,2
val,00074184.jpg,car,5
val,00065825.jpg,car,1
val,00067235.jpg,motorized_vehicle,5
val,00015245.jpg,car,2
val,00068650.jpg,car,7
val,00032627.jpg,car,3
val,00015790.jpg,car,6
val,00057049.jpg,work_van,2
val,00058396.jpg,car,4
val,00021946.jpg,bus,1
val,00105766.jpg,car,3
val,00076902.jpg,work_van,1
val,00041836.jpg,bus,2
val,00005339.jpg,car,8
val,00055833.jpg,car,8
val,00039659.jpg,car,2
val,00054716.jpg,car,2
val,00088349.jpg,pickup_truck,6
val,00011744.jpg,car,3
val,00017503.jpg,car,5
val,00079107.jpg,car,1
val,00058337.jpg,car,3
val,00089962.jpg,car,2
val,00027689.jpg,car,1
val,00105487.jpg,car,1
val,00033178.jpg,car,5
val,00025444.jpg,car,1
val,00061100.jpg,car,1
val,00029904.jpg,car,5
val,00065387.jpg,pickup_truck,6
val,00040931.jpg,articulated_truck,1
val,00099009.jpg,bus,1
val,00041108.jpg,car,3
val,00064086.jpg,car,10
val,00028698.jpg,motorcycle,3
val,00032791.jpg,car,3
val,00004794.jpg,pickup_truck,1
val,00033716.jpg,car,4
val,00008199.jpg,car,1
val,00029122.jpg,car,9
val,00036539.jpg,bicycle,2
val,00019364.jpg,car,1
val,00079949.jpg,articulated_truck,2
val,00039508.jpg,car,4
val,00041622.jpg,car,5
val,00074319.jpg,car,13
val,00085809.jpg,motorized_vehicle,2
val,00001888.jpg,pickup_truck,1
val,00104929.jpg,car,9
val,00088670.jpg,car,2
val,00104786.jpg,bus,1
val,00101209.jpg,car,2
val,00106820.jpg,car,2
val,00079592.jpg,car,2
val,00004235.jpg,car,5
val,00003741.jpg,car,2
val,00046290.jpg,car,3
val,00071955.jpg,motorized_vehicle,2
val,00099017.jpg,car,1
val,00014740.jpg,car,1
val,00106686.jpg,car,14
val,00026265.jpg,car,4
val,00071258.jpg,pickup_truck,1
val,00108286.jpg,car,1
val,00071650.jpg,car,1
val,00084531.jpg,articulated_truck,3
val,00007370.jpg,car,1
val,00061926.jpg,car,2
val,00014039.jpg,car,4
val,00081144.jpg,car,1
val,00044495.jpg,bicycle,1
val,00031050.jpg,car,17
val,00040045.jpg,car,2
val,00032460.jpg,car,2
val,00030115.jpg,car,1
val,00101314.jpg,car,1
val,00074824.jpg,car,3
val,00072978.jpg,car,1
val,00060667.jpg,car,2
val,00105520.jpg,motorized_vehicle,3
val,00075338.jpg,car,3
val,00072210.jpg,bus,2
val,00077675.jpg,car,1
val,00001317.jpg,car,1
val,00055319.jpg,car,8
val,00007357.jpg,car,2
val,00101410.jpg,car,15
val,00056549.jpg,car,5
val,00007277.jpg,work_van,1
val,00013104.jpg,car,1
val,00034687.jpg,car,1
val,00024312.jpg,car,2
val,00001887.jpg,car,3
val,00030720.jpg,car,1
val,00000966.jpg,car,4
val,00105400.jpg,bus,7
val,00070643.jpg,car,7
val,00049401.jpg,car,7
val,00009110.jpg,car,2
val,00031100.jpg,car,4
val,00065023.jpg,bus,1
val,00027605.jpg,bus,3
val,00024830.jpg,car,4
val,00079686.jpg,car,1
val,00073423.jpg,articulated_truck,1
val,00068499.jpg,car,4
val,00033447.jpg,car,3
val,00102874.jpg,car,3
val,00042049.jpg,bus,1
val,00067326.jpg,car,5
val,00097217.jpg,car,5
val,00009980.jpg,work_van,1
val,00023786.jpg,car,2
val,00096204.jpg,car,4
val,00097204.jpg,car,5
val,00070800.jpg,car,3
val,00050810.jpg,car,1
val,00059897.jpg,car,1
val,00079623.jpg,bus,3
val,00009011.jpg,car,7
val,00038779.jpg,car,4
val,00037888.jpg,car,5
val,00092751.jpg,car,3
val,00090850.jpg,car,5
val,00052694.jpg,car,5
val,00055028.jpg,car,4
val,00092906.jpg,car,1
val,00084764.jpg,car,3
val,00007790.jpg,car,3
val,00084296.jpg,bus,1
val,00051680.jpg,car,3
val,00064255.jpg,car,4
val,00019786.jpg,car,3
val,00038392.jpg,car,2
val,00048831.jpg,car,1
val,00039416.jpg,motorized_vehicle,8
val,00044670.jpg,car,1
val,00106503.jpg,car,2
val,00055970.jpg,car,14
val,00016904.jpg,car,3
val,00102539.jpg,car,3
val,00107897.jpg,car,4
val,00035871.jpg,motorized_vehicle,6
val,00001608.jpg,car,1
val,00024084.jpg,work_van,1
val,00052972.jpg,car,3
val,00013707.jpg,car,1
val,00051670.jpg,car,3
val,00026150.jpg,car,2
val,00078015.jpg,pickup_truck,2
val,00006979.jpg,pickup_truck,1
val,00075611.jpg,car,3
val,00077735.jpg,car,3
val,00045254.jpg,car,1
val,00062580.jpg,car,2
val,00058186.jpg,car,2
val,00033069.jpg,articulated_truck,4
val,00011002.jpg,car,3
val,00093727.jpg,pickup_truck,2
val,00085133.jpg,pickup_truck,3
val,00041062.jpg,car,1
val,00063239.jpg,car,3
val,00086908.jpg,car,5
val,00078044.jpg,pedestrian,4
val,00026779.jpg,car,2
val,00039288.jpg,motorized_vehicle,2
val,00000024.jpg,car,1
val,00058270.jpg,car,2
val,00094962.jpg,car,7
val,00055414.jpg,car,2
val,00018754.jpg,car,1
val,00083766.jpg,pickup_truck,1
val,00074375.jpg,car,2
val,00088169.jpg,car,3
val,00018474.jpg,pickup_truck,4
val,00030394.jpg,car,1
val,00034139.jpg,car,6
val,00110140.jpg,car,6
val,00039605.jpg,car,1
val,00021467.jpg,car,5
val,00058845.jpg,car,2
val,00039075.jpg,car,8
val,00101776.jpg,car,1
val,00107356.jpg,car,7
val,00002072.jpg,car,5
val,00050844.jpg,car,1
val,00024576.jpg,motorized_vehicle,6
val,00075193.jpg,car,14
val,00007172.jpg,car,2
val,00046922.jpg,car,1
val,00008769.jpg,pickup_truck,1
val,00029167.jpg,car,3
val,00000769.jpg,car,3
val,00084051.jpg,articulated_truck,2
val,00092507.jpg,car,2
val,00053884.jpg,car,8
val,00072344.jpg,car,8
val,00063807.jpg,car,2
val,00007451.jpg,pickup_truck,1
val,00023162.jpg,car,8
val,00019827.jpg,car,2
val,00104031.jpg,car,3
val,00083994.jpg,pickup_truck,3
val,00012840.jpg,motorized_vehicle,9
val,00075604.jpg,pedestrian,3
val,00049144.jpg,car,4
val,00045830.jpg,car,3
val,00083948.jpg,pickup_truck,2
val,00028033.jpg,motorized_vehicle,3
val,00065764.jpg,car,1
val,00086261.jpg,car,4
val,00042409.jpg,pickup_truck,2
val,00063171.jpg,car,1
val,00025830.jpg,motorized_vehicle,2
val,00035141.jpg,pickup_truck,2
val,00099623.jpg,car,5
val,00076512.jpg,car,1
val,00077974.jpg,car,2
val,00061492.jpg,car,6
val,00079535.jpg,pickup_truck,2
val,00061269.jpg,car,1
val,00044143.jpg,car,2
val,00059110.jpg,motorized_vehicle,2
val,00094814.jpg,car,2
val,00095837.jpg,pickup_truck,1
val,00019738.jpg,car,1
val,00079376.jpg,car,5
val,00040714.jpg,car,2
val,00096122.jpg,car,5
val,00108271.jpg,motorized_vehicle,3
val,00110568.jpg,car,1
val,00021953.jpg,car,1
val,00011211.jpg,bicycle,3
val,00066543.jpg,car,3
val,00001520.jpg,pedestrian,13
val,00087412.jpg,car,3
val,00076869.jpg,car,5
val,00050850.jpg,car,4
val,00054134.jpg,car,3
val,00019432.jpg,car,2
val,00075041.jpg,articulated_truck,2
val,00100945.jpg,car,2
val,00088765.jpg,car,1
val,00067160.jpg,motorized_vehicle,3
val,00024461.jpg,car,1
val,00003606.jpg,bus,1
val,00054804.jpg,pickup_truck,3
val,00031990.jpg,bus,1
val,00045363.jpg,pickup_truck,1
val,00029480.jpg,car,3
val,00060794.jpg,pickup_truck,1
val,00086629.jpg,pickup_truck,1
val,00051423.jpg,car,2
val,00047150.jpg,car,2
val,00090248.jpg,car,3
val,00094082.jpg,work_van,2
val,00025503.jpg,car,1
val,00081049.jpg,car,5
val,00061946.jpg,car,2
val,00002796.jpg,car,1
val,00086012.jpg,car,2
val,00052574.jpg,car,4
val,00015591.jpg,car,3
val,00089123.jpg,bus,1
val,00073678.jpg,pickup_truck,4
val,00053266.jpg,car,1
val,00034187.jpg,car,4
val,00045674.jpg,car,14
val,00006128.jpg,pickup_truck,2
val,00071045.jpg,pickup_truck,1
val,00107551.jpg,car,8
val,00094222.jpg,bus,2
val,00060186.jpg,car,1
val,00050904.jpg,car,1
val,00108094.jpg,car,3
val,00011786.jpg,single_unit_truck,2
val,00072175.jpg,articulated_truck,2
val,00028631.jpg,car,4
val,00053622.jpg,work_van,1
val,00079559.jpg,work_van,1
val,00048782.jpg,single_unit_truck,3
val,00090538.jpg,pickup_truck,1
val,00062379.jpg,car,3
val,00107365.jpg,car,3
val,00048153.jpg,car,1
val,00046678.jpg,work_van,1
val,00042146.jpg,car,3
val,00106436.jpg,car,1
val,00024926.jpg,pickup_truck,8
val,00061214.jpg,car,5
val,00059672.jpg,car,1
val,00110244.jpg,car,2
val,00083196.jpg,pickup_truck,3
val,00099344.jpg,pickup_truck,1
val,00014120.jpg,car,2
val,00107945.jpg,car,6
val,00073038.jpg,car,7
val,00101844.jpg,car,1
val,00051537.jpg,car,3
val,00031412.jpg,car,4
val,00107996.jpg,car,2
val,00015023.jpg,car,2
val,00034784.jpg,articulated_truck,3
val,00065173.jpg,car,15
val,00056766.jpg,pickup_truck,2
val,00050117.jpg,car,2
val,00038555.jpg,car,8
val,00094894.jpg,car,2
val,00026666.jpg,car,8
val,00021942.jpg,single_unit_truck,1
val,00006713.jpg,car,5
val,00069895.jpg,car,3
val,00098598.jpg,car,18
val,00006726.jpg,articulated_truck,2
val,00085197.jpg,car,1
val,00054998.jpg,car,5
val,00071209.jpg,car,3
val,00063017.jpg,car,3
val,00028634.jpg,car,3
val,00008919.jpg,work_van,1
val,00007388.jpg,car,2
val,00064434.jpg,car,6
val,00078580.jpg,non_motorized_vehicle,3
val,00042933.jpg,car,2
val,00028510.jpg,car,1
val,00048415.jpg,car,1
val,00072936.jpg,bus,1
val,00074617.jpg,car,1
val,00049503.jpg,car,3
val,00018755.jpg,car,7
val,00095805.jpg,car,17
val,00065192.jpg,car,1
val,00057219.jpg,car,2
val,00067955.jpg,articulated_truck,1
val,00104169.jpg,car,5
val,00025304.jpg,car,6
val,00048591.jpg,car,4
val,00076603.jpg,pedestrian,9
val,00048499.jpg,car,1
val,00104262.jpg,pickup_truck,2
val,00102294.jpg,car,4
val,00065524.jpg,motorized_vehicle,2
val,00005122.jpg,car,1
val,00056719.jpg,car,4
val,00086243.jpg,car,6
val,00059502.jpg,motorcycle,1
val,00107030.jpg,car,1
val,00096647.jpg,car,3
val,00020902.jpg,car,4
val,00064414.jpg,bus,1
val,00030606.jpg,car,6
val,00073669.jpg,car,2
val,00085577.jpg,car,1
val,00046436.jpg,car,2
val,00038032.jpg,car,5
val,00092128.jpg,car,3
val,00101347.jpg,car,2
val,00027035.jpg,car,6
val,00084218.jpg,work_van,2
val,00029768.jpg,work_van,1
val,00056916.jpg,car,6
val,00069168.jpg,motorized_vehicle,2
val,00072598.jpg,work_van,2
val,00096539.jpg,articulated_truck,1
val,00098300.jpg,bus,1
val,00068341.jpg,car,6
val,00060933.jpg,car,6
val,00089733.jpg,pedestrian,4
val,00002894.jpg,car,8
val,00033005.jpg,car,1
val,00000308.jpg,car,1
val,00070096.jpg,car,5
val,00092965.jpg,pickup_truck,3
val,00047660.jpg,car,4
val,00036519.jpg,car,5
val,00001878.jpg,car,3
val,00051953.jpg,pickup_truck,1
val,00044648.jpg,car,4
val,00067303.jpg,bus,4
val,00085218.jpg,car,5
val,00052014.jpg,motorized_vehicle,2
val,00074850.jpg,car,3
val,00051071.jpg,work_van,1
val,00096673.jpg,car,1
val,00105874.jpg,car,1
val,00057989.jpg,pickup_truck,3
val,00081658.jpg,pickup_truck,1
val,00025865.jpg,car,4
val,00046652.jpg,pickup_truck,5
val,00086506.jpg,pedestrian,2
val,00104663.jpg,bus,2
val,00058329.jpg,car,3
val,00109252.jpg,car,3
val,00094727.jpg,car,1
val,00068351.jpg,motorized_vehicle,2
val,00049381.jpg,car,7
val,00045978.jpg,pickup_truck,4
val,00048288.jpg,car,1
val,00065518.jpg,car,5
val,00040770.jpg,car,6
val,00081841.jpg,car,6
val,00039465.jpg,articulated_truck,10
val,00067656.jpg,car,2
val,00008436.jpg,pickup_truck,1
val,00051124.jpg,car,2
val,00010442.jpg,articulated_truck,3
val,00038655.jpg,car,4
val,00075459.jpg,car,1
val,00081778.jpg,bicycle,1
val,00024047.jpg,car,1
val,00099097.jpg,car,1
val,00056615.jpg,car,3
val,00094476.jpg,car,4
val,00014829.jpg,car,1
val,00031581.jpg,car,3
val,00060554.jpg,car,2
val,00092086.jpg,car,2
val,00046933.jpg,pickup_truck,1
val,00018312.jpg,car,2
val,00073696.jpg,car,1
val,00108162.jpg,car,1
val,00037584.jpg,pickup_truck,1
val,00006627.jpg,car,2
val,00102013.jpg,car,5
val,00035710.jpg,car,2
val,00090016.jpg,car,1
val,00095139.jpg,motorized_vehicle,2
val,00099233.jpg,car,1
val,00061000.jpg,car,4
val,00069141.jpg,car,4
val,00028715.jpg,car,4
val,00095947.jpg,car,1
val,00007267.jpg,motorized_vehicle,2
val,00076739.jpg,car,1
val,00108396.jpg,pickup_truck,1
val,00099896.jpg,car,4
val,00056213.jpg,motorized_vehicle,1
val,00076648.jpg,car,3
val,00106319.jpg,car,3
val,00066023.jpg,car,3
val,00002292.jpg,motorized_vehicle,2
val,00066028.jpg,pickup_truck,7
val,00086018.jpg,car,5
val,00029502.jpg,car,2
val,00101178.jpg,car,5
val,00057945.jpg,car,1
val,00105746.jpg,car,4
val,00075375.jpg,car,1
val,00047698.jpg,work_van,3
val,00066282.jpg,car,1
val,00069041.jpg,car,1
val,00099617.jpg,car,5
val,00066575.jpg,pickup_truck,2
val,00052561.jpg,car,3
val,00104852.jpg,car,1
val,00076631.jpg,work_van,2
val,00100031.jpg,car,1
val,00008016.jpg,car,6
val,00078099.jpg,car,17
val,00084110.jpg,car,3
val,00109722.jpg,pickup_truck,1
val,00085915.jpg,car,3
val,00029893.jpg,motorized_vehicle,1
val,00028897.jpg,pickup_truck,1
val,00028147.jpg,car,2
val,00072308.jpg,car,1
val,00004578.jpg,car,2
val,00031225.jpg,car,2
val,00001796.jpg,pickup_truck,1
val,00083726.jpg,pickup_truck,1
val,00030640.jpg,car,2
val,00032511.jpg,car,1
val,00041117.jpg,car,5
val,00019245.jpg,car,1
val,00067558.jpg,car,4
val,00069356.jpg,pickup_truck,1
val,00098422.jpg,car,3
val,00013686.jpg,car,5
val,00092784.jpg,bicycle,1
val,00082480.jpg,car,15
val,00048345.jpg,car,2
val,00048322.jpg,car,2
val,00101898.jpg,car,1
val,00069273.jpg,car,5
val,00075592.jpg,pickup_truck,1
val,00040489.jpg,pickup_truck,3
val,00071421.jpg,car,5
val,00028460.jpg,car,2
val,00052544.jpg,car,2
val,00045895.jpg,car,4
val,00045303.jpg,car,4
val,00035561.jpg,pickup_truck,1
val,00048036.jpg,pickup_truck,1
val,00032505.jpg,car,5
val,00073514.jpg,pickup_truck,1
val,00090856.jpg,bus,4
val,00102877.jpg,articulated_truck,1
val,00096276.jpg,car,6
val,00001027.jpg,car,3
val,00020388.jpg,car,3
val,00063394.jpg,car,18
val,00092928.jpg,car,1
val,00074197.jpg,car,2
val,00014292.jpg,car,2
val,00003379.jpg,car,3
val,00055978.jpg,car,3
val,00103346.jpg,car,2
val,00004445.jpg,car,3
val,00011214.jpg,car,3
val,00081417.jpg,non_motorized_vehicle,3
val,00067528.jpg,bus,1
val,00106245.jpg,car,4
val,00084511.jpg,car,3
val,00005657.jpg,car,2
val,00001073.jpg,car,1
val,00060620.jpg,car,1
val,00041736.jpg,car,7
val,00074982.jpg,car,7
val,00040456.jpg,pickup_truck,4
val,00048711.jpg,car,4
val,00093295.jpg,pickup_truck,2
val,00064813.jpg,car,7
val,00000873.jpg,work_van,1
val,00067102.jpg,bus,3
val,00039473.jpg,motorized_vehicle,5
val,00057445.jpg,car,2
val,00027985.jpg,car,1
val,00096894.jpg,single_unit_truck,1
val,00033472.jpg,pedestrian,2
val,00078681.jpg,car,4
val,00091533.jpg,car,2
val,00040474.jpg,car,4
val,00085899.jpg,car,4
val,00057139.jpg,car,1
val,00018531.jpg,pickup_truck,1
val,00105347.jpg,car,4
val,00099634.jpg,car,6
val,00082128.jpg,pickup_truck,2
val,00050621.jpg,car,1
val,00028412.jpg,articulated_truck,2
val,00084391.jpg,car,2
val,00078704.jpg,car,1
val,00068125.jpg,motorized_vehicle,1
val,00029901.jpg,articulated_truck,1
val,00107607.jpg,pickup_truck,1
val,00062054.jpg,car,1
val,00048730.jpg,car,3
val,00071293.jpg,car,5
val,00080768.jpg,car,4
val,00064365.jpg,car,3
val,00000582.jpg,pickup_truck,2
val,00038287.jpg,pickup_truck,1
val,00008735.jpg,car,4
val,00024699.jpg,car,5
val,00010502.jpg,car,3
val,00076128.jpg,car,1
val,00076520.jpg,car,1
val,00101087.jpg,car,2
val,00081192.jpg,motorized_vehicle,3
val,00042267.jpg,car,3
val,00001168.jpg,car,4
val,00074741.jpg,car,1
val,00008439.jpg,pickup_truck,2
val,00107596.jpg,car,1
val,00106160.jpg,car,1
val,00003042.jpg,car,22
val,00005729.jpg,car,2
val,00038832.jpg,pickup_truck,1
val,00085056.jpg,car,5
val,00053334.jpg,car,1
val,00012364.jpg,pickup_truck,5
val,00067237.jpg,car,2
val,00029981.jpg,articulated_truck,3
val,00090696.jpg,car,4
val,00012448.jpg,car,4
val,00001539.jpg,car,4
val,00023679.jpg,car,1
val,00062073.jpg,single_unit_truck,2
val,00082922.jpg,car,3
val,00103986.jpg,motorcycle,2
val,00048315.jpg,car,5
val,00096445.jpg,pickup_truck,3
val,00020592.jpg,car,4
val,00041284.jpg,car,2
val,00044663.jpg,car,4
val,00041207.jpg,car,6
val,00003209.jpg,car,7
val,00012315.jpg,car,1
val,00000577.jpg,articulated_truck,3
val,00076805.jpg,car,3
val,00034237.jpg,car,1
val,00062712.jpg,car,3
val,00064698.jpg,car,2
val,00079960.jpg,motorized_vehicle,3
val,00048550.jpg,pickup_truck,2
val,00046210.jpg,car,4
val,00105958.jpg,pickup_truck,1
val,00043686.jpg,car,6
val,00056862.jpg,car,1
val,00085525.jpg,articulated_truck,3
val,00106847.jpg,motorized_vehicle,1
val,00090565.jpg,pickup_truck,1
val,00047910.jpg,car,1
val,00098590.jpg,car,3
val,00022549.jpg,pickup_truck,4
val,00013842.jpg,motorized_vehicle,2
val,00033471.jpg,car,2
val,00001947.jpg,pickup_truck,6
val,00105664.jpg,car,1
val,00098880.jpg,work_van,3
val,00009073.jpg,car,1
val,00085339.jpg,car,6
val,00028623.jpg,car,2
val,00002885.jpg,car,3
val,00082345.jpg,car,1
val,00081100.jpg,car,1
val,00065034.jpg,car,18
val,00076865.jpg,car,3
val,00002684.jpg,car,1
val,00097046.jpg,car,1
val,00078531.jpg,car,1
val,00000922.jpg,car,3
val,00100906.jpg,car,2
val,00051346.jpg,car,2
val,00082850.jpg,car,1
val,00110577.jpg,car,3
val,00098943.jpg,car,12
val,00054667.jpg,pickup_truck,3
val,00028678.jpg,pickup_truck,1
val,00092704.jpg,car,2
val,00063472.jpg,car,1
val,00105876.jpg,car,1
val,00044696.jpg,car,6
val,00070562.jpg,car,1
val,00065544.jpg,car,2
val,00059481.jpg,car,2
val,00040586.jpg,car,4
val,00050604.jpg,car,3
val,00025523.jpg,car,1
val,00064260.jpg,car,3
val,00093944.jpg,car,4
val,00061744.jpg,car,1
val,00017465.jpg,car,2
val,00080503.jpg,car,3
val,00042171.jpg,car,3
val,00019354.jpg,car,2
val,00068148.jpg,car,1
val,00019004.jpg,car,1
val,00041739.jpg,car,2
val,00030443.jpg,car,16
val,00094426.jpg,car,5
val,00028944.jpg,single_unit_truck,2
val,00104160.jpg,car,5
val,00107088.jpg,car,2
val,00085688.jpg,work_van,1
val,00035712.jpg,pickup_truck,1
val,00053080.jpg,car,3
val,00039565.jpg,pickup_truck,2
val,00013176.jpg,car,8
val,00038912.jpg,car,3
val,00109270.jpg,car,3
val,00031342.jpg,motorized_vehicle,1
val,00099580.jpg,car,7
val,00109570.jpg,car,3
val,00000980.jpg,car,3
val,00035727.jpg,car,2
val,00005489.jpg,car,2
val,00003911.jpg,car,1
val,00019279.jpg,pickup_truck,1
val,00048170.jpg,car,2
val,00061466.jpg,car,2
val,00041995.jpg,bus,1
val,00091503.jpg,car,1
val,00086291.jpg,car,1
val,00062724.jpg,bus,1
val,00030173.jpg,car,3
val,00043512.jpg,car,2
val,00043641.jpg,car,3
val,00092101.jpg,work_van,1
val,00006201.jpg,car,9
val,00033007.jpg,car,2
val,00005208.jpg,car,2
val,00061827.jpg,car,3
val,00024802.jpg,car,9
val,00024413.jpg,car,1
val,00098603.jpg,car,2
val,00107673.jpg,car,3
val,00100075.jpg,car,7
val,00016722.jpg,car,3
val,00027755.jpg,car,4
val,00042300.jpg,car,3
val,00028768.jpg,car,9
val,00083851.jpg,car,2
val,00097868.jpg,articulated_truck,1
val,00063561.jpg,car,4
